rating,key_theme_1,key_theme_2,key_theme_3,key_theme_4,key_theme_5,text,NPS
5,accessible outside class ,  gives good feedback ,  skip class? you won't pass. ,  respected ,  group projects ,"I knew very little about sound art before this class & this class was awesome. It's very hands on & the classes are jam packed with workshops, demos, visiting artists, performances, etc. Fun class!",Promoters
5,accessible outside class ,  gives good feedback ,  skip class? you won't pass. ,  respected ,  group projects ,Had Jason for Sound Art. Jason is very helpful and enthusiastic. Good teacher. But the class utterly favors electronics and Jason seems to believe that if its not Avant Garde its weaker. Its a bit like going to a music school and taking an art class to find that the prof is a virtuouso in photoshop who thinks painting is passe.,Promoters
5,accessible outside class ,  gives good feedback ,  skip class? you won't pass. ,  respected ,  group projects ,"Jason is the best professor I've ever had!He LOVES subject he teaches.Very intelligent and fun/funny.Always prepared to explain/answer absolutely anything,and if he doesn't know atm he'll find it out for you!Jason helped out a lot with choosing IxDA as my major.He cares a lot about his subject and the students!Very excited for Sound Art with him.",Promoters
5,accessible outside class ,  gives good feedback ,  skip class? you won't pass. ,  respected ,  group projects ,"I've had IxDA Seminar with Jason and he is a great professor and cares a lot about his students. Very techy guy & ""nerds out"" often (in a good way!) we took a lot of field trips & had many guest speakers/artists. Allowed us to see a variety of future paths in the IxDA field. he's mad into sound so take is classes",Promoters
5,accessible outside class ,  gives good feedback ,  skip class? you won't pass. ,  respected ,  group projects ,So great. Jason is an amazing lecturer and makes himself available. Definitely is an inspiring teacher.,Promoters
5,accessible outside class ,  gives good feedback ,  skip class? you won't pass. ,  respected ,  group projects ,"Jason has inspired me more than any other teacher I've ever had. He's a delightfully funny guy but more importantly, he LOVES what he's teaching. He's influenced me to realize that I am indeed an Interactive Media major. Thank you, Jason.",Promoters
5,accessible outside class ,  gives good feedback ,  skip class? you won't pass. ,  respected ,  group projects ,Jason is a great teacher always is getting you to push what you are doing at the moment.,Promoters
5,accessible outside class ,  gives good feedback ,  skip class? you won't pass. ,  respected ,  group projects ,"Jason's a great teacher and has become an important part of the Interactive Media Department. He knows how to motivate students and get them to look inward at themselves and question why they make art. I never really thought much about concept or history before I had him. He's really helped me to focus my voice. If you haven't taken him yet, do it!",Promoters
5,accessible outside class ,  gives good feedback ,  skip class? you won't pass. ,  respected ,  group projects ,Awesome teacher! Knows A LOT of stuff and is into cool **it. Had him before and now I have him again. 2 Sweet!!,Promoters
5,accessible outside class ,  gives good feedback ,  skip class? you won't pass. ,  respected ,  group projects ,"Great teacher. Very technical course for the first half, but we got to do some really cool things after we got the basics under our belt. He put a lot of information into the class but it's stuff I have not gotten from my other teachers. We did HTML, CSS, XML, Dreamweaver, Flash, action scripting, PHP, video and sound. LOTS of New Media Art too!!",Promoters
5,accessible outside class ,  gives good feedback ,  skip class? you won't pass. ,  respected ,  group projects ,"class is kind of hard, but professor sloan is the best. i never thought i would ever get html or any kind of coding or techie software before this class. i'm learning ALOT very quickly. he knows quite a bit about everything. i'd recommend taking him if you take this class. i heard he is the best emac teacher too.",Promoters
5,accessible outside class ,  gives good feedback ,  skip class? you won't pass. ,  respected ,  group projects ,Great teacher and he's the best looking one at MICA.,Promoters
5,accessible outside class ,  gives good feedback ,  skip class? you won't pass. ,  respected ,  group projects ,"Awesomeness!! Jason is amazing and very helpful.r Very nice guy, and very intelligent. He made what could have been a difficult class fun.",Promoters
5,accessible outside class ,  gives good feedback ,  skip class? you won't pass. ,  respected ,  group projects ,"Great teacher, great class. Pretty interesting stuff. Very knowledgeable about the subject matter and I learned a lot. Good stuff here.",Promoters
5,accessible outside class ,  gives good feedback ,  skip class? you won't pass. ,  respected ,  group projects ,Great teacher. Dude knows a lot of stuff. Very technical course but he makes it interesting. Looking forward to later in the semester when we can be a bit more creative. He's very helpful. I was not getting a lot of the HTML stuff and he came in late on a Friday afternoon to spend an hour and a half to help and I finally got it. Not too many teache,Promoters
5,accessible outside class ,  gives good feedback ,  skip class? you won't pass. ,  respected ,  group projects ,awesome teacher and is fun. knows his stuff. lots of work though.,Promoters
4.9,amazing lectures ,  inspirational ,  tough grader ,  caring ,  gives good feedback ,"Mrs. Mitchell is definitely the best teacher I ever had. She is caring, motivational, and wants you to succeed. She is brilliant and gives amazing lectures. She can be a tough grader but clearly states what she is looking for. Be sure to participate in discussions, she loves that. MAM will not only teach you theatre, she will teach you life lessons",Promoters
4.9,amazing lectures ,  inspirational ,  tough grader ,  caring ,  gives good feedback ,"MAM is inspirational! This class was fun and thorough, helping me learn about each play we analyzed. She never says your answer is wrong, but helps steer you into the right direction. I would LOVE to take this class again!",Promoters
